dish_id,caption,image_path,calories,protein,fat,carbs,cleaned_caption
dish_1559239151,"This plate contains 40.0g spinach (raw). It provides approximately 9.2 kcal, 1.2g protein, 0.2g fat, and 1.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559239151/rgb.png,9.2,1.2,0.2,1.4,This plate contains 40.0g spinach (raw).
dish_1559678330,"This plate contains 15.7g olive oil, 78.4g spinach (raw), 7.8g vinegar, 9.8g tomatoes, 1.5g garlic, 15.7g cucumbers, 0.5g salt, 1.0g mustard, and 19.6g mustard greens. It provides approximately 169.7 kcal, 3.2g protein, 16.2g fat, and 5.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559678330/rgb.png,169.7,3.2,16.2,5.3,"This plate contains 15.7g olive oil, 78.4g spinach (raw), 7.8g vinegar, 9.8g tomatoes, 1.5g garlic, 15.7g cucumbers, , 1.0g mustard, and 19.6g mustard greens."
dish_1563998210,"This plate contains 0.7g garlic, 0.7g olive oil, 0.2g thyme, 0.2g lemon juice, 0.7g butter, 2.8g cream, 0.2g oregano, 70.9g chicken, 0.4g pepper, 0.2g white wine, 0.4g shallots, 1.8g arugula, 0.2g rosemary, 3.5g mushroom, 0.4g basil, 7.1g wheat berry, and 0.7g salt. It provides approximately 148.1 kcal, 22.6g protein, 5.0g fat, and 2.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563998210/rgb.png,148.1,22.6,5.0,2.2,"This plate contains 0.7g garlic, 0.7g olive oil, 0.2g thyme, 0.2g lemon juice, 0.7g butter, 2.8g cream, 0.2g oregano, 70.9g chicken, 0.4g pepper, 0.2g white wine, 0.4g shallots, 1.8g arugula, 0.2g rosemary, 3.5g mushroom, 0.4g basil, 7.1g wheat berry, and ."
dish_1565033110,"This plate contains 92.0g broccoli, and 55.0g mixed greens. It provides approximately 47.6 kcal, 3.4g protein, 0.6g fat, and 9.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565033110/rgb.png,47.6,3.4,0.6,9.4,"This plate contains 92.0g broccoli, and 55.0g mixed greens."
dish_1564428444,"This plate contains 9.5g olive oil, 7.1g onions, 0.3g salt, 0.9g garlic, 11.9g pears, 59.4g mixed greens, 0.6g mustard, 9.5g cherry tomatoes, 173.0g cauliflower, and 4.8g vinegar. It provides approximately 157.0 kcal, 4.7g protein, 10.3g fat, and 14.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564428444/rgb.png,157.0,4.7,10.3,14.9,"This plate contains 9.5g olive oil, 7.1g onions, , 0.9g garlic, 11.9g pears, 59.4g mixed greens, 0.6g mustard, 9.5g cherry tomatoes, 173.0g cauliflower, and 4.8g vinegar."
dish_1558459115,"This plate contains 20.0g almonds, 143.0g apple, 32.0g white rice, 61.0g cherry tomatoes, and 42.0g grapes. It provides approximately 271.5 kcal, 6.6g protein, 10.5g fat, and 43.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558459115/rgb.png,271.5,6.6,10.5,43.5,"This plate contains 20.0g almonds, 143.0g apple, 32.0g white rice, 61.0g cherry tomatoes, and 42.0g grapes."
dish_1558723777,"This plate contains 143.0g apple. It provides approximately 74.4 kcal, 0.4g protein, 0.3g fat, and 20.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558723777/rgb.png,74.4,0.4,0.3,20.0,This plate contains 143.0g apple.
dish_1558721757,"This plate contains 133.0g almonds. It provides approximately 768.9 kcal, 29.8g protein, 65.8g fat, and 30.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558721757/rgb.png,768.9,29.8,65.8,30.2,This plate contains 133.0g almonds.
dish_1564777960,"This plate contains 2.7g spinach (cooked), 39.0g cheese pizza, 5.5g shallots, 2.7g onions, 0.1g salt, 0.5g olive oil, 0.1g vinegar, 2.7g bok choy, 82.5g beef, and 11.0g millet. It provides approximately 331.0 kcal, 26.4g protein, 16.7g fat, and 16.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564777960/rgb.png,331.0,26.4,16.7,16.3,"This plate contains 2.7g spinach (cooked), 39.0g cheese pizza, 5.5g shallots, 2.7g onions, , 0.5g olive oil, 0.1g vinegar, 2.7g bok choy, 82.5g beef, and 11.0g millet."
dish_1558376306,"This plate contains 108.0g sausage. It provides approximately 372.2 kcal, 20.8g protein, 29.5g fat, and 4.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558376306/rgb.png,372.2,20.8,29.5,4.5,This plate contains 108.0g sausage.
dish_1558114086,"This plate contains 143.0g deprecated. It provides approximately 74.4 kcal, 20.0g protein, 0.3g fat, and 0.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558114086/rgb.png,74.4,20.0,0.3,0.4,This plate contains 143.0g deprecated.
dish_1558720236,"This plate contains 143.0g apple, 74.0g carrot, 57.0g cauliflower, and 133.0g almonds. It provides approximately 887.8 kcal, 31.9g protein, 66.4g fat, and 60.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558720236/rgb.png,887.8,31.9,66.4,60.5,"This plate contains 143.0g apple, 74.0g carrot, 57.0g cauliflower, and 133.0g almonds."
dish_1563468269,"This plate contains 63.0g berries, 132.0g watermelon, and 107.0g pineapple. It provides approximately 129.0 kcal, 1.8g protein, 0.6g fat, and 32.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1563468269/rgb.png,129.0,1.8,0.6,32.8,"This plate contains 63.0g berries, 132.0g watermelon, and 107.0g pineapple."
dish_1558380557,"This plate contains 52.0g grapes, 48.0g almonds, and 112.0g sausage. It provides approximately 699.3 kcal, 32.7g protein, 54.4g fat, and 25.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558380557/rgb.png,699.3,32.7,54.4,25.0,"This plate contains 52.0g grapes, 48.0g almonds, and 112.0g sausage."
dish_1562873028,"This plate contains 3.2g jicama, 0.2g parsley, 2.4g nopales, 4.1g olive oil, 54.0g cherry tomatoes, 0.2g chive, 81.2g fish, 1.6g pepper, 0.2g salt, 16.2g corn, 4.1g arugula, 4.1g sour cream, 18.5g green beans, 13.0g celery, 4.1g carrot, 110.0g couscous, 0.4g garlic, and 2.4g lime. It provides approximately 280.3 kcal, 21.0g protein, 16.1g fat, and 34.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562873028/rgb.png,280.3,21.0,16.1,34.2,"This plate contains 3.2g jicama, 0.2g parsley, 2.4g nopales, 4.1g olive oil, 54.0g cherry tomatoes, 0.2g chive, 81.2g fish, 1.6g pepper, , 16.2g corn, 4.1g arugula, 4.1g sour cream, 18.5g green beans, 13.0g celery, 4.1g carrot, 110.0g couscous, 0.4g garlic, and 2.4g lime."
dish_1558637769,"This plate contains 154.0g apple. It provides approximately 80.1 kcal, 0.5g protein, 0.3g fat, and 21.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558637769/rgb.png,80.1,0.5,0.3,21.6,This plate contains 154.0g apple.
dish_1558724959,"This plate contains 118.0g brussels sprouts, 75.0g carrot, 72.0g almonds, and 161.0g apple. It provides approximately 581.4 kcal, 21.3g protein, 36.5g fat, and 57.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558724959/rgb.png,581.4,21.3,36.5,57.0,"This plate contains 118.0g brussels sprouts, 75.0g carrot, 72.0g almonds, and 161.0g apple."
dish_1558115867,"This plate contains 23.0g almonds. It provides approximately 133.0 kcal, 5.2g protein, 11.4g fat, and 5.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558115867/rgb.png,133.0,5.2,11.4,5.2,This plate contains 23.0g almonds.
dish_1561580370,"This plate contains 1.4g spinach (raw), 23.0g wheat berry, 0.7g cheese, 3.5g cherry tomatoes, 35.3g pasta, 5.6g pesto, 53.0g caesar salad, and 1.4g onions. It provides approximately 126.8 kcal, 5.4g protein, 5.0g fat, and 16.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561580370/rgb.png,126.8,5.4,5.0,16.2,"This plate contains 1.4g spinach (raw), 23.0g wheat berry, 0.7g cheese, 3.5g cherry tomatoes, 35.3g pasta, 5.6g pesto, 53.0g caesar salad, and 1.4g onions."
dish_1562618000,"This plate contains 8.7g vinegar, 16.4g olive oil, 0.5g garlic, 16.7g mustard greens, 6.7g pepper, 0.7g salt, 4.1g radishes, 0.3g lemon juice, 1.0g thyme, 20.7g brown rice, 7.7g parsley, 1.0g basil, 21.8g arugula, 206.8g chicken thighs, 66.6g chickpeas, and 68.3g broccoli. It provides approximately 686.0 kcal, 59.2g protein, 36.1g fat, and 30.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562618000/rgb.png,686.0,59.2,36.1,30.8,"This plate contains 8.7g vinegar, 16.4g olive oil, 0.5g garlic, 16.7g mustard greens, 6.7g pepper, , 4.1g radishes, 0.3g lemon juice, 1.0g thyme, 20.7g brown rice, 7.7g parsley, 1.0g basil, 21.8g arugula, 206.8g chicken thighs, 66.6g chickpeas, and 68.3g broccoli."
dish_1561061658,"This plate contains 0.3g croutons, 0.1g pepper, 4.2g parmesan cheese, 75.8g brussels sprouts, 34.3g mustard greens, 0.6g garlic, 40.7g kale, 2.3g parsley, 0.7g salt, 2.3g shallots, 22.9g arugula, 9.9g olive oil, 1.1g lemon juice, 6.8g caesar dressing, 2.3g cranberries, 11.4g bulgur, and 11.4g apple. It provides approximately 226.0 kcal, 8.9g protein, 12.3g fat, and 24.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561061658/rgb.png,226.0,8.9,12.3,24.7,"This plate contains 0.3g croutons, 0.1g pepper, 4.2g parmesan cheese, 75.8g brussels sprouts, 34.3g mustard greens, 0.6g garlic, 40.7g kale, 2.3g parsley, , 2.3g shallots, 22.9g arugula, 9.9g olive oil, 1.1g lemon juice, 6.8g caesar dressing, 2.3g cranberries, 11.4g bulgur, and 11.4g apple."
dish_1559838402,"This plate contains 8.0g bacon, 59.5g sweet potato, 59.5g yam, and 106.0g berries. It provides approximately 222.8 kcal, 5.2g protein, 3.8g fat, and 43.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559838402/rgb.png,222.8,5.2,3.8,43.2,"This plate contains 8.0g bacon, 59.5g sweet potato, 59.5g yam, and 106.0g berries."
dish_1564686832,"This plate contains 4.2g onions, 49.0g brownies, 25.0g olives, 122.0g chicken breast, 0.5g salt, 1.1g lime, 8.5g cherry tomatoes, 105.0g cheese pizza, 21.2g lettuce, 0.3g pepper, 31.8g mixed greens, 8.5g olive oil, 4.2g vinegar, and 10.6g cucumbers. It provides approximately 829.7 kcal, 54.2g protein, 39.7g fat, and 64.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564686832/rgb.png,829.7,54.2,39.7,64.5,"This plate contains 4.2g onions, 49.0g brownies, 25.0g olives, 122.0g chicken breast, , 1.1g lime, 8.5g cherry tomatoes, 105.0g cheese pizza, 21.2g lettuce, 0.3g pepper, 31.8g mixed greens, 8.5g olive oil, 4.2g vinegar, and 10.6g cucumbers."
dish_1561753238,"This plate contains 4.6g olive oil, 4.1g arugula, 20.7g brown rice, 12.5g pepper, 68.1g squash, 18.2g kale, 103.6g salmon, 0.7g parsley, 0.9g garlic, 7.3g lemon juice, 1.0g salt, 72.9g tatsoi, 0.1g thyme, and 18.2g cucumbers. It provides approximately 298.0 kcal, 28.9g protein, 13.7g fat, and 14.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561753238/rgb.png,298.0,28.9,13.7,14.0,"This plate contains 4.6g olive oil, 4.1g arugula, 20.7g brown rice, 12.5g pepper, 68.1g squash, 18.2g kale, 103.6g salmon, 0.7g parsley, 0.9g garlic, 7.3g lemon juice, , 72.9g tatsoi, 0.1g thyme, and 18.2g cucumbers."
dish_1566938026,"This plate contains 2.2g spinach (cooked), 0.4g wine, 104.0g cheese pizza, 0.1g salt, 0.1g lemon juice, 4.4g squash, 4.4g eggplant, 4.4g mushroom, 88.5g chicken thighs, 0.2g olive oil, 8.8g quinoa, 0.4g garlic, and 0.9g shallots. It provides approximately 450.6 kcal, 33.5g protein, 17.5g fat, and 37.5g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566938026/rgb.png,450.6,33.5,17.5,37.5,"This plate contains 2.2g spinach (cooked), 0.4g wine, 104.0g cheese pizza, , 0.1g lemon juice, 4.4g squash, 4.4g eggplant, 4.4g mushroom, 88.5g chicken thighs, 0.2g olive oil, 8.8g quinoa, 0.4g garlic, and 0.9g shallots."
dish_1562617703,"This plate contains 110.0g frozen yogurt. It provides approximately 179.6 kcal, 4.5g protein, 6.5g fat, and 26.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562617703/rgb.png,179.6,4.5,6.5,26.9,This plate contains 110.0g frozen yogurt.
dish_1559751801,"This plate contains 66.0g berries, 66.0g yam, 122.0g eggs, and 89.0g chicken apple sausage. It provides approximately 451.6 kcal, 29.2g protein, 22.0g fat, and 32.8g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1559751801/rgb.png,451.6,29.2,22.0,32.8,"This plate contains 66.0g berries, 66.0g yam, 122.0g eggs, and 89.0g chicken apple sausage."
dish_1564000490,"This plate contains 0.3g pepper, 1.7g arugula, 2.8g cream, 108.0g caesar salad, 0.7g butter, 0.3g shallots, 128.0g cheese pizza, 0.7g salt, 0.7g garlic, 0.2g lemon juice, 0.3g basil, 3.5g mushroom, 6.9g wheat berry, 0.2g oregano, 0.2g thyme, 0.7g olive oil, 0.2g rosemary, 0.2g white wine, and 69.3g chicken. It provides approximately 532.7 kcal, 39.9g protein, 19.2g fat, and 49.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564000490/rgb.png,532.7,39.9,19.2,49.6,"This plate contains 0.3g pepper, 1.7g arugula, 2.8g cream, 108.0g caesar salad, 0.7g butter, 0.3g shallots, 128.0g cheese pizza, , 0.7g garlic, 0.2g lemon juice, 0.3g basil, 3.5g mushroom, 6.9g wheat berry, 0.2g oregano, 0.2g thyme, 0.7g olive oil, 0.2g rosemary, 0.2g white wine, and 69.3g chicken."
dish_1564000459,"This plate contains 0.7g butter, 6.9g wheat berry, 0.2g thyme, 0.7g olive oil, 0.2g rosemary, 0.2g lemon juice, 128.0g cheese pizza, 0.3g shallots, 0.7g garlic, 0.7g salt, 0.2g white wine, 0.3g pepper, 2.8g cream, 3.5g mushroom, 1.7g arugula, 0.2g oregano, 0.3g basil, and 69.3g chicken. It provides approximately 485.2 kcal, 36.5g protein, 16.9g fat, and 45.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1564000459/rgb.png,485.2,36.5,16.9,45.0,"This plate contains 0.7g butter, 6.9g wheat berry, 0.2g thyme, 0.7g olive oil, 0.2g rosemary, 0.2g lemon juice, 128.0g cheese pizza, 0.3g shallots, 0.7g garlic, , 0.2g white wine, 0.3g pepper, 2.8g cream, 3.5g mushroom, 1.7g arugula, 0.2g oregano, 0.3g basil, and 69.3g chicken."
dish_1558457530,"This plate contains 64.0g cauliflower. It provides approximately 16.0 kcal, 1.2g protein, 0.2g fat, and 3.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558457530/rgb.png,16.0,1.2,0.2,3.2,This plate contains 64.0g cauliflower.
dish_1558723449,"This plate contains 143.0g apple. It provides approximately 74.4 kcal, 0.4g protein, 0.3g fat, and 20.0g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558723449/rgb.png,74.4,0.4,0.3,20.0,This plate contains 143.0g apple.
dish_1567628157,"This plate contains 1.7g green onions, 174.6g fish, 8.5g apple, 17.0g arugula, 7.0g onions, 29.5g chard, 34.9g country rice, 1.7g cranberries, 0.9g lemon juice, 1.3g garlic, 0.6g salt, 1.7g parsley, 29.5g kale, 10.3g olive oil, 25.5g mustard greens, 1.7g shallots, and 8.5g bulgur. It provides approximately 373.2 kcal, 37.5g protein, 36.0g fat, and 25.9g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1567628157/rgb.png,373.2,37.5,36.0,25.9,"This plate contains 1.7g green onions, 174.6g fish, 8.5g apple, 17.0g arugula, 7.0g onions, 29.5g chard, 34.9g country rice, 1.7g cranberries, 0.9g lemon juice, 1.3g garlic, , 1.7g parsley, 29.5g kale, 10.3g olive oil, 25.5g mustard greens, 1.7g shallots, and 8.5g bulgur."
dish_1566502505,"This plate contains 3.1g sun dried tomatoes, 14.9g bok choy, 104.2g pork, 55.0g corn on the cob, 7.7g cucumbers, 4.6g onions, 0.9g salt, 6.0g soy sauce, 4.1g garlic, 11.2g sugar, 0.4g pepper, 14.9g white rice, 3.1g vinegar, 38.4g spinach (raw), 0.4g mustard, and 6.2g olive oil. It provides approximately 454.5 kcal, 31.9g protein, 22.5g fat, and 33.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566502505/rgb.png,454.5,31.9,22.5,33.1,"This plate contains 3.1g sun dried tomatoes, 14.9g bok choy, 104.2g pork, 55.0g corn on the cob, 7.7g cucumbers, 4.6g onions, , 6.0g soy sauce, 4.1g garlic, , 0.4g pepper, 14.9g white rice, 3.1g vinegar, 38.4g spinach (raw), 0.4g mustard, and 6.2g olive oil."
dish_1565728415,"This plate contains 47.0g cheese pizza, 1.7g shallots, 0.8g spinach (cooked), 0.8g onions, 0.2g olive oil, 0.0g vinegar, 3.4g millet, 0.0g salt, 0.8g bok choy, and 25.2g beef. It provides approximately 194.4 kcal, 12.0g protein, 8.4g fat, and 16.7g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565728415/rgb.png,194.4,12.0,8.4,16.7,"This plate contains 47.0g cheese pizza, 1.7g shallots, 0.8g spinach (cooked), 0.8g onions, 0.2g olive oil, 0.0g vinegar, 3.4g millet, , 0.8g bok choy, and 25.2g beef."
dish_1565383026,"This plate contains 57.0g spinach (raw), 101.0g cucumbers, and 129.0g olives. It provides approximately 171.6 kcal, 3.7g protein, 14.0g fat, and 12.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1565383026/rgb.png,171.6,3.7,14.0,12.2,"This plate contains 57.0g spinach (raw), 101.0g cucumbers, and 129.0g olives."
dish_1558642089,"This plate contains 96.0g carrot. It provides approximately 39.4 kcal, 0.9g protein, 0.2g fat, and 9.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1558642089/rgb.png,39.4,0.9,0.2,9.6,This plate contains 96.0g carrot.
dish_1566849923,"This plate contains 67.0g olives, 87.0g cherry tomatoes, and 86.0g carrot. It provides approximately 128.0 kcal, 2.1g protein, 7.5g fat, and 16.2g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566849923/rgb.png,128.0,2.1,7.5,16.2,"This plate contains 67.0g olives, 87.0g cherry tomatoes, and 86.0g carrot."
dish_1562959732,"This plate contains 0.7g salt, 5.8g soy sauce, 14.6g bok choy, 102.2g pork, 79.0g parsnips, 0.4g pepper, 3.7g garlic, 11.0g sugar, and 14.6g white rice. It provides approximately 374.7 kcal, 28.9g protein, 14.7g fat, and 31.1g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1562959732/rgb.png,374.7,28.9,14.7,31.1,"This plate contains , 5.8g soy sauce, 14.6g bok choy, 102.2g pork, 79.0g parsnips, 0.4g pepper, 3.7g garlic, , and 14.6g white rice."
dish_1560368972,"This plate contains 51.0g pork, 1.7g cherry tomatoes, 0.7g garlic, 0.3g shallots, 41.0g white rice, 0.1g salt, 0.7g onions, 0.2g basil, 1.4g olive oil, 6.8g brown rice, 0.3g vinegar, 0.7g pepper, 1.7g broccoli, 0.3g lemon juice, and 0.2g parsley. It provides approximately 196.8 kcal, 14.7g protein, 8.7g fat, and 13.6g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1560368972/rgb.png,196.8,14.7,8.7,13.6,"This plate contains 51.0g pork, 1.7g cherry tomatoes, 0.7g garlic, 0.3g shallots, 41.0g white rice, , 0.7g onions, 0.2g basil, 1.4g olive oil, 6.8g brown rice, 0.3g vinegar, 0.7g pepper, 1.7g broccoli, 0.3g lemon juice, and 0.2g parsley."
dish_1566502537,"This plate contains 55.0g corn on the cob, 3.1g vinegar, 0.0g parsley, 3.1g sun dried tomatoes, 0.0g rosemary, 3.2g carrot, 1.1g salt, 4.3g garlic, 0.4g mustard, 7.7g cucumbers, 0.1g lemon juice, 6.8g olive oil, 0.0g chive, 104.2g pork, 31.7g chicken, 38.4g spinach (raw), 0.4g pepper, 14.9g bok choy, 14.9g white rice, 3.2g brown rice, 6.0g soy sauce, 0.8g chard, 11.2g sugar, 4.6g onions, and 0.0g basil. It provides approximately 517.6 kcal, 41.8g protein, 24.3g fat, and 34.3g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1566502537/rgb.png,517.6,41.8,24.3,34.3,"This plate contains 55.0g corn on the cob, 3.1g vinegar, 0.0g parsley, 3.1g sun dried tomatoes, 0.0g rosemary, 3.2g carrot, , 4.3g garlic, 0.4g mustard, 7.7g cucumbers, 0.1g lemon juice, 6.8g olive oil, 0.0g chive, 104.2g pork, 31.7g chicken, 38.4g spinach (raw), 0.4g pepper, 14.9g bok choy, 14.9g white rice, 3.2g brown rice, 6.0g soy sauce, 0.8g chard, , 4.6g onions, and 0.0g basil."
dish_1561576590,"This plate contains 99.6g squash, 1.0g olive oil, and 0.4g salt. It provides approximately 29.2 kcal, 0.9g protein, 1.3g fat, and 3.4g carbohydrates.",/content/Nutrition5k_Dataset_Images_Unzipped/realsense_overhead/dish_1561576590/rgb.png,29.2,0.9,1.3,3.4,"This plate contains 99.6g squash, 1.0g olive oil, and ."
